Recency,Frequency,Monetary,Total_Quantity,Total_Revenue,Invoice_Count,Unique_Products,Average_Order_Value
26,3,595.38,303,595.38,3,112,198.46
2,3,316.92,270,316.92,3,15,105.64
54,3,1523.49,749,1523.49,3,57,507.83
3,14,4292.35,1819,4292.35,14,168,306.5964285714286
15,11,8356.83,4015,8356.83,11,122,759.7118181818182
362,1,145.06,68,145.06,1,35,145.06
16,6,1920.8300000000002,1457,1920.8300000000002,6,82,320.1383333333334
43,3,1396.05,1261,1396.05,3,91,465.34999999999997
58,4,987.48,296,987.48,4,53,246.87
11,6,6450.88,2966,6450.88,6,105,1075.1466666666668
180,2,664.1999999999999,280,664.1999999999999,2,14,332.09999999999997
12,23,8403.22,4766,8403.22,23,129,365.3573913043478
59,3,1527.25,1266,1527.25,3,69,509.0833333333333
219,1,301.9,186,301.9,1,18,301.9
299,1,237.42000000000002,234,237.42000000000002,1,9,237.42000000000002
316,1,422.7,210,422.7,1,28,422.7
14,3,910.35,774,910.35,3,35,303.45
358,2,475.74,272,475.74,2,23,237.87
7,2,832.4200000000001,646,832.4200000000001,2,33,416.21000000000004
53,1,335.54,172,335.54,1,20,335.54
5,7,2485.89,1092,2485.89,7,71,355.1271428571428
24,8,3005.9500000000003,2147,3005.9500000000003,8,110,375.74375000000003
84,1,212.25,117,212.25,1,12,212.25
36,4,2023.91,1149,2023.91,4,101,505.9775
72,1,310.3,178,310.3,1,8,310.3
65,1,141.7,290,141.7,1,12,141.7
8,6,2342.57,1117,2342.57,6,90,390.42833333333334
56,6,3309.26,2620,3309.26,6,106,551.5433333333334
17,5,796.9,495,796.9,5,45,159.38
18,11,3096.14,1932,3096.14,11,101,281.4672727272727
158,9,628.32,182,628.32,9,29,69.81333333333333
106,3,884.59,399,884.59,3,25,294.86333333333334
4,25,7210.59,3760,7210.59,25,282,288.4236
1,5,1992.98,576,1992.98,5,59,398.596
141,1,79.9,2,79.9,1,1,79.9
64,2,435.83,173,435.83,2,18,217.915
50,5,1386.12,1494,1386.12,5,51,277.224
5,40,6848.87,3207,6848.87,40,104,171.22175
31,14,4983.95,4286,4983.95,14,187,355.99642857142857
109,3,744.34,632,744.34,3,41,248.11333333333334
127,4,1237.2,780,1237.2,4,15,309.3
107,3,798.85,399,798.85,3,32,266.28333333333336
57,4,2052.69,952,2052.69,4,53,513.1725
72,7,1915.3600000000001,926,1915.3600000000001,7,66,273.6228571428572
37,1,414.7,210,414.7,1,17,414.7
114,5,5995.69,3946,5995.69,5,106,1199.138
74,5,3354.0,2096,3354.0,5,8,670.8
30,3,739.1,238,739.1,3,17,246.36666666666667
200,1,115.31,61,115.31,1,9,115.31
8,15,5019.17,3805,5019.17,15,121,334.61133333333333
44,1,105.80000000000001,56,105.80000000000001,1,7,105.80000000000001
30,7,2508.4700000000003,1143,2508.4700000000003,7,88,358.3528571428572
11,11,10497.300000000001,5997,10497.300000000001,11,54,954.3000000000001
371,1,351.3,208,351.3,1,11,351.3
46,1,315.98,160,315.98,1,19,315.98
11,1,308.6,140,308.6,1,8,308.6
359,1,323.25,123,323.25,1,16,323.25
124,1,93.3,26,93.3,1,4,93.3
105,9,2016.71,1420,2016.71,9,52,224.07888888888888
73,1,629.36,255,629.36,1,18,629.36
28,7,942.75,321,942.75,7,2,134.67857142857142
18,10,4539.23,2552,4539.23,10,241,453.92299999999994
51,1,248.65,135,248.65,1,13,248.65
53,8,2136.72,1116,2136.72,8,92,267.09
8,3,521.64,345,521.64,3,41,173.88
16,2,534.53,453,534.53,2,47,267.265
32,3,1062.48,936,1062.48,3,89,354.16
23,9,2052.81,1107,2052.81,9,139,228.09
30,8,2776.19,1208,2776.19,8,141,347.02375
18,4,1884.16,716,1884.16,4,17,471.04
4,19,17403.21,6704,17403.21,19,103,915.9584210526315
57,2,543.5699999999999,365,543.5699999999999,2,12,271.78499999999997
254,2,603.37,327,603.37,2,36,301.685
71,1,975.5,888,975.5,1,54,975.5
9,7,1355.29,1149,1355.29,7,62,193.61285714285714
136,1,40.8,48,40.8,1,1,40.8
3,7,1325.8,787,1325.8,7,104,189.4
357,1,498.50000000000006,138,498.50000000000006,1,23,498.50000000000006
10,2,1087.05,643,1087.05,2,101,543.525
23,1,321.24,439,321.24,1,20,321.24
38,10,1762.99,788,1762.99,10,122,176.299
14,2,417.05,329,417.05,2,20,208.525
130,2,713.0,346,713.0,2,23,356.5
21,3,885.71,555,885.71,3,45,295.2366666666667
17,4,1857.26,974,1857.26,4,109,464.315
15,4,1074.47,563,1074.47,4,69,268.6175
56,3,1722.09,1299,1722.09,3,49,574.03
2,7,1429.03,515,1429.03,7,35,204.14714285714285
112,3,333.18,170,333.18,3,13,111.06
11,4,1186.4,458,1186.4,4,55,296.6
73,1,136.65,57,136.65,1,7,136.65
58,1,63.66,85,63.66,1,6,63.66
18,4,1078.0,464,1078.0,4,9,269.5
5,4,1680.2,912,1680.2,4,264,420.05
17,7,3824.79,1952,3824.79,7,249,546.3985714285715
8,1,1056.63,619,1056.63,1,63,1056.63
95,2,821.35,336,821.35,2,79,410.675
9,2,401.94,168,401.94,2,22,200.97
148,1,128.31,44,128.31,1,20,128.31
18,1,295.09000000000003,158,295.09000000000003,1,21,295.09000000000003
56,5,3588.34,2797,3588.34,5,144,717.668
14,3,967.44,543,967.44,3,65,322.48
1,8,2284.34,1282,2284.34,8,136,285.5425
129,2,876.9399999999999,1009,876.9399999999999,2,16,438.46999999999997
23,10,6739.01,4206,6739.01,10,166,673.9010000000001
46,3,340.94,143,340.94,3,75,113.64666666666666
22,2,312.62,153,312.62,2,41,156.31
14,1,755.15,446,755.15,1,46,755.15
59,1,348.16,197,348.16,1,19,348.16
74,2,823.53,616,823.53,2,62,411.765
22,3,1488.17,568,1488.17,3,67,496.0566666666667
59,7,896.06,393,896.06,7,41,128.00857142857143
227,1,186.66,198,186.66,1,7,186.66
73,1,717.57,579,717.57,1,53,717.57
93,5,1993.18,1335,1993.18,5,116,398.636
284,2,318.34000000000003,40,318.34000000000003,2,15,159.17000000000002
9,1,351.75,153,351.75,1,64,351.75
110,2,1591.24,932,1591.24,2,76,795.62
115,2,1818.79,1047,1818.79,2,16,909.395
369,1,188.69,33,188.69,1,23,188.69
116,2,551.46,228,551.46,2,30,275.73
21,6,4195.5,2637,4195.5,6,165,699.25
361,1,238.05,101,238.05,1,16,238.05
59,2,1361.96,636,1361.96,2,19,680.98
123,2,1139.28,676,1139.28,2,21,569.64
54,3,2779.51,1631,2779.51,3,277,926.5033333333334
29,1,205.8,139,205.8,1,30,205.8
282,1,176.9,60,176.9,1,31,176.9
113,2,328.95,101,328.95,2,17,164.475
12,4,864.48,1128,864.48,4,18,216.12
106,1,129.85,19,129.85,1,7,129.85
98,1,136.31,97,136.31,1,21,136.31
100,4,1957.7,957,1957.7,4,85,489.425
318,1,117.72,1,117.72,1,1,117.72
16,4,951.51,497,951.51,4,38,237.8775
3,6,2408.96,1040,2408.96,6,94,401.49333333333334
112,1,126.05000000000001,54,126.05000000000001,1,8,126.05000000000001
262,4,1313.67,645,1313.67,4,56,328.4175
33,4,487.5,110,487.5,4,16,121.875
113,1,193.65,107,193.65,1,12,193.65
66,3,1367.32,643,1367.32,3,190,455.7733333333333
372,1,107.33,41,107.33,1,6,107.33
28,4,2567.64,1200,2567.64,4,66,641.91
330,1,381.66,228,381.66,1,25,381.66
3,2,560.55,255,560.55,2,27,280.275
65,3,1194.92,1123,1194.92,3,69,398.3066666666667
42,3,2560.0,8000,2560.0,3,1,853.3333333333334
50,2,460.08,270,460.08,2,26,230.04
68,1,171.15,53,171.15,1,10,171.15
25,3,1491.4,636,1491.4,3,58,497.1333333333334
172,1,176.34,68,176.34,1,9,176.34
16,5,2806.0,1573,2806.0,5,115,561.2
186,2,850.86,346,850.86,2,47,425.43
89,4,4590.53,2587,4590.53,4,138,1147.6325
262,2,230.9,124,230.9,2,10,115.45
213,1,146.16,96,146.16,1,3,146.16
60,9,3003.26,2270,3003.26,9,99,333.6955555555556
19,10,1682.03,401,1682.03,10,122,168.203
5,11,6874.97,5956,6874.97,11,244,624.9972727272727
199,1,310.83,141,310.83,1,16,310.83
63,4,1664.92,797,1664.92,4,83,416.23
60,4,373.46999999999997,179,373.46999999999997,4,71,93.36749999999999
68,6,2037.7,756,2037.7,6,33,339.6166666666667
67,4,417.21,331,417.21,4,41,104.3025
128,1,263.73,206,263.73,1,54,263.73
187,7,2753.52,1004,2753.52,7,193,393.36
56,4,3517.69,1473,3517.69,4,64,879.4225
75,2,961.93,833,961.93,2,170,480.965
73,3,1878.92,1624,1878.92,3,67,626.3066666666667
43,1,285.54,170,285.54,1,28,285.54
145,3,741.3199999999999,688,741.3199999999999,3,42,247.10666666666665
119,1,613.33,323,613.33,1,68,613.33
21,1,224.51,289,224.51,1,15,224.51
24,9,2595.51,1374,2595.51,9,167,288.39000000000004
66,1,328.77,359,328.77,1,29,328.77
10,5,1137.42,532,1137.42,5,49,227.484
47,12,3176.13,2075,3176.13,12,123,264.6775
5,16,3323.75,1525,3323.75,16,46,207.734375
15,3,723.66,442,723.66,3,87,241.22
11,1,416.35,179,416.35,1,47,416.35
12,3,204.10000000000002,97,204.10000000000002,3,17,68.03333333333335
17,1,209.49,143,209.49,1,13,209.49
30,1,892.1500000000001,763,892.1500000000001,1,45,892.1500000000001
12,7,946.83,581,946.83,7,52,135.26142857142858
73,1,212.17000000000002,127,212.17000000000002,1,13,212.17000000000002
3,7,1766.78,631,1766.78,7,63,252.39714285714285
218,3,1220.83,626,1220.83,3,57,406.9433333333333
19,1,549.8100000000001,460,549.8100000000001,1,90,549.8100000000001
71,1,141.53,56,141.53,1,20,141.53
72,4,1111.15,559,1111.15,4,36,277.7875
84,1,157.2,108,157.2,1,11,157.2
45,3,934.58,564,934.58,3,203,311.5266666666667
18,2,309.49,119,309.49,2,25,154.745
38,3,1256.67,534,1256.67,3,210,418.89000000000004
106,2,104.0,74,104.0,2,11,52.0
253,1,632.28,1428,632.28,1,5,632.28
31,2,247.85,108,247.85,2,60,123.925
44,2,353.1,167,353.1,2,42,176.55
32,5,2252.93,1129,2252.93,5,198,450.58599999999996
65,2,774.45,601,774.45,2,48,387.225
2,3,473.69,285,473.69,3,64,157.89666666666668
23,1,765.59,495,765.59,1,54,765.59
31,4,788.1,404,788.1,4,68,197.025
289,1,186.05,83,186.05,1,13,186.05
172,3,467.5,122,467.5,3,16,155.83333333333334
36,4,1052.26,715,1052.26,4,261,263.065
49,2,538.81,403,538.81,2,92,269.405
5,11,2441.61,1514,2441.61,11,247,221.96454545454546
29,9,2036.35,1429,2036.35,9,319,226.2611111111111
112,1,137.8,80,137.8,1,8,137.8
264,1,123.13,43,123.13,1,9,123.13
25,1,222.20000000000002,189,222.20000000000002,1,37,222.20000000000002
31,8,2755.92,1894,2755.92,8,187,344.49
15,11,2750.83,2153,2750.83,11,76,250.07545454545453
5,1,205.65,102,205.65,1,53,205.65
86,2,374.01,141,374.01,2,85,187.005
25,4,681.97,355,681.97,4,43,170.4925
227,1,231.93,227,231.93,1,45,231.93
16,7,3629.76,2360,3629.76,7,277,518.5371428571428
370,1,130.32,348,130.32,1,5,130.32
5,3,673.24,399,673.24,3,119,224.41333333333333
29,4,457.2,225,457.2,4,72,114.3
11,1,259.83,135,259.83,1,32,259.83
67,3,424.96000000000004,174,424.96000000000004,3,54,141.65333333333334
219,2,496.49,330,496.49,2,78,248.245
26,6,1906.48,1526,1906.48,6,92,317.74666666666667
128,1,35.7,6,35.7,1,1,35.7
44,2,397.62,284,397.62,2,55,198.81
213,2,504.99,273,504.99,2,34,252.495
32,1,75.0,120,75.0,1,2,75.0
12,3,526.27,123,526.27,3,35,175.42333333333332
5,59,28904.670000000002,32569,28904.670000000002,59,96,489.9096610169492
18,1,309.5,124,309.5,1,8,309.5
49,3,638.49,575,638.49,3,121,212.83
17,6,817.09,204,817.09,6,17,136.18166666666667
44,1,200.26,108,200.26,1,17,200.26
82,5,1161.89,550,1161.89,5,55,232.37800000000001
148,3,1003.0699999999999,608,1003.0699999999999,3,119,334.3566666666666
304,3,319.14,227,319.14,3,37,106.38
17,2,301.25,197,301.25,2,17,150.625
358,1,310.70000000000005,74,310.70000000000005,1,9,310.70000000000005
129,1,216.3,90,216.3,1,25,216.3
53,3,637.93,305,637.93,3,55,212.64333333333332
240,2,282.68,137,282.68,2,74,141.34
156,1,162.24,96,162.24,1,1,162.24
26,13,2971.21,1538,2971.21,13,159,228.55461538461537
22,3,352.65,176,352.65,3,93,117.55
226,2,471.19,94,471.19,2,27,235.595
107,1,178.13,100,178.13,1,31,178.13
220,2,1193.81,481,1193.81,2,27,596.905
197,2,746.1800000000001,404,746.1800000000001,2,50,373.09000000000003
266,2,332.17,199,332.17,2,14,166.085
166,2,251.71,139,251.71,2,15,125.855
242,2,24.05,6,24.05,2,2,12.025
7,6,2535.69,2113,2535.69,6,85,422.615
9,9,4630.16,2541,4630.16,9,188,514.4622222222222
11,12,2208.15,1241,2208.15,12,66,184.01250000000002
365,1,71.78999999999999,59,71.78999999999999,1,5,71.78999999999999
226,2,1402.91,885,1402.91,2,196,701.455
56,2,746.24,504,746.24,2,45,373.12
19,8,2171.13,992,2171.13,8,134,271.39125
144,7,2869.16,7384,2869.16,7,14,409.88
106,2,712.62,340,712.62,2,37,356.31
150,1,178.48000000000002,72,178.48000000000002,1,23,178.48000000000002
32,7,1664.08,813,1664.08,7,211,237.72571428571428
29,3,966.03,529,966.03,3,40,322.01
70,2,789.6,252,789.6,2,39,394.8
10,1,154.72,100,154.72,1,10,154.72
67,1,350.35,187,350.35,1,24,350.35
7,5,1825.56,1217,1825.56,5,96,365.11199999999997
318,1,453.38,201,453.38,1,16,453.38
68,4,1923.54,918,1923.54,4,93,480.885
173,1,134.36,24,134.36,1,7,134.36
213,2,209.4,163,209.4,2,28,104.7
16,2,303.7,38,303.7,2,4,151.85
72,1,205.41000000000003,113,205.41000000000003,1,13,205.41000000000003
49,1,801.66,582,801.66,1,48,801.66
176,1,385.56,235,385.56,1,23,385.56
80,3,780.46,824,780.46,3,50,260.15333333333336
67,3,731.25,653,731.25,3,42,243.75
49,17,3729.59,1654,3729.59,17,147,219.38764705882355
10,6,2212.89,1237,2212.89,6,100,368.815
10,3,443.05,263,443.05,3,19,147.68333333333334
19,1,1191.23,628,1191.23,1,181,1191.23
256,2,258.55,220,258.55,2,41,129.275
31,7,2182.41,966,2182.41,7,113,311.7728571428571
208,1,142.71,111,142.71,1,37,142.71
266,1,240.95,103,240.95,1,42,240.95
8,6,1777.5,930,1777.5,6,94,296.25
33,3,842.16,364,842.16,3,123,280.71999999999997
15,5,1554.92,747,1554.92,5,106,310.98400000000004
57,2,475.05,197,475.05,2,28,237.525
1,3,327.68,120,327.68,3,25,109.22666666666667
1,4,1427.57,704,1427.57,4,201,356.8925
51,3,1140.11,1014,1140.11,3,212,380.03666666666663
71,2,433.36,212,433.36,2,16,216.68
51,7,2497.86,714,2497.86,7,61,356.83714285714285
82,2,306.19,259,306.19,2,50,153.095
2,23,11535.29,7231,11535.29,23,86,501.534347826087
220,1,426.85,173,426.85,1,20,426.85
60,1,1004.88,602,1004.88,1,58,1004.88
113,3,1531.55,541,1531.55,3,72,510.51666666666665
304,1,48.35,17,48.35,1,3,48.35
17,4,1053.74,948,1053.74,4,55,263.435
67,2,2007.84,528,2007.84,2,1,1003.92
278,1,635.9,168,635.9,1,36,635.9
21,2,378.28999999999996,308,378.28999999999996,2,36,189.14499999999998
277,1,23.35,59,23.35,1,3,23.35
177,3,395.07,254,395.07,3,35,131.69
9,7,2343.2,838,2343.2,7,76,334.74285714285713
50,1,205.75,105,205.75,1,25,205.75
371,1,424.03,173,424.03,1,38,424.03
37,1,137.7,96,137.7,1,9,137.7
227,1,292.21,317,292.21,1,18,292.21
155,4,376.70000000000005,150,376.70000000000005,4,8,94.17500000000001
11,1,350.52,244,350.52,1,5,350.52
8,4,4819.32,3818,4819.32,4,56,1204.83
182,1,104.25999999999999,108,104.25999999999999,1,25,104.25999999999999
235,1,30.15,6,30.15,1,6,30.15
33,24,8746.9,4793,8746.9,24,646,364.45416666666665
4,14,7069.27,4122,7069.27,14,209,504.9478571428572
59,4,1315.0,1106,1315.0,4,44,328.75
9,1,95.28999999999999,39,95.28999999999999,1,5,95.28999999999999
32,21,10864.19,11827,10864.19,21,149,517.342380952381
22,5,2004.6200000000001,944,2004.6200000000001,5,80,400.92400000000004
141,4,1629.79,1641,1629.79,4,46,407.4475
11,10,4698.79,2463,4698.79,10,183,469.879
2,19,5535.02,2711,5535.02,19,194,291.31684210526316
33,1,175.0,61,175.0,1,17,175.0
33,6,2206.9700000000003,1103,2206.9700000000003,6,102,367.8283333333334
112,1,223.86,264,223.86,1,34,223.86
36,5,3334.82,2098,3334.82,5,46,666.964
205,1,87.80000000000001,40,87.80000000000001,1,5,87.80000000000001
42,3,599.35,165,599.35,3,7,199.78333333333333
63,2,1020.9,366,1020.9,2,5,510.45
267,4,1331.03,895,1331.03,4,23,332.7575
15,10,3695.91,2180,3695.91,10,66,369.591
31,7,2827.05,2464,2827.05,7,103,403.86428571428576
59,2,850.34,586,850.34,2,58,425.17
56,2,540.87,323,540.87,2,32,270.435
302,1,380.0,142,380.0,1,23,380.0
262,1,156.6,108,156.6,1,9,156.6
61,1,295.05,119,295.05,1,14,295.05
9,2,297.95,153,297.95,2,18,148.975
68,3,2220.09,1267,2220.09,3,46,740.0300000000001
229,2,341.59000000000003,151,341.59000000000003,2,16,170.79500000000002
80,2,998.83,253,998.83,2,19,499.415
22,4,1361.28,882,1361.28,4,64,340.32
86,1,153.12,168,153.12,1,11,153.12
36,2,605.9,240,605.9,2,26,302.95
11,12,3694.23,2577,3694.23,12,124,307.8525
26,5,741.11,261,741.11,5,40,148.222
12,4,1397.59,996,1397.59,4,286,349.3975
2,3,329.48,130,329.48,3,17,109.82666666666667
21,1,172.8,159,172.8,1,12,172.8
10,7,1339.89,1275,1339.89,7,61,191.41285714285715
26,2,434.3,258,434.3,2,38,217.15
24,1,235.25,93,235.25,1,11,235.25
198,2,432.45000000000005,175,432.45000000000005,2,10,216.22500000000002
360,1,60.48,144,60.48,1,1,60.48
40,2,357.66,148,357.66,2,16,178.83
35,11,2359.16,1577,2359.16,11,99,214.4690909090909
89,2,1286.6200000000001,612,1286.6200000000001,2,94,643.3100000000001
39,5,1655.64,827,1655.64,5,79,331.12800000000004
15,5,2057.77,913,2057.77,5,71,411.554
38,2,673.6,126,673.6,2,20,336.8
262,1,291.5,211,291.5,1,19,291.5
19,3,1712.1200000000001,922,1712.1200000000001,3,93,570.7066666666667
25,4,1579.97,1058,1579.97,4,70,394.9925
179,1,225.4,44,225.4,1,12,225.4
37,3,885.79,403,885.79,3,40,295.2633333333333
58,4,1320.95,893,1320.95,4,69,330.2375
43,2,130.05,55,130.05,2,8,65.025
43,1,106.80000000000001,72,106.80000000000001,1,4,106.80000000000001
117,7,1892.52,775,1892.52,7,46,270.36
121,2,406.4,256,406.4,2,22,203.2
8,5,1596.71,1239,1596.71,5,72,319.342
42,1,473.0,277,473.0,1,25,473.0
74,4,3802.04,2186,3802.04,4,62,950.51
4,6,749.8100000000001,396,749.8100000000001,6,44,124.96833333333335
45,1,490.47,241,490.47,1,31,490.47
33,1,179.4,146,179.4,1,13,179.4
337,1,323.4,198,323.4,1,24,323.4
51,1,389.12,296,389.12,1,20,389.12
58,1,435.6,284,435.6,1,28,435.6
371,1,160.39,117,160.39,1,14,160.39
85,1,678.8,1072,678.8,1,29,678.8
78,2,327.84,250,327.84,2,16,163.92
91,2,382.14,222,382.14,2,18,191.07
156,1,306.58,82,306.58,1,20,306.58
56,6,1397.69,1139,1397.69,6,53,232.94833333333335
222,1,136.2,60,136.2,1,6,136.2
40,9,10776.42,4194,10776.42,9,102,1197.38
4,5,1110.2,421,1110.2,5,50,222.04000000000002
47,7,2633.74,1575,2633.74,7,240,376.2485714285714
56,15,8207.37,6539,8207.37,15,16,547.158
4,6,690.83,277,690.83,6,49,115.13833333333334
58,3,611.9,420,611.9,3,5,203.96666666666667
176,4,932.76,364,932.76,4,50,233.19
30,1,151.05,35,151.05,1,28,151.05
365,1,165.0,100,165.0,1,1,165.0
205,1,109.2,24,109.2,1,8,109.2
257,1,98.73,121,98.73,1,15,98.73
23,7,555.7,455,555.7,7,23,79.38571428571429
29,9,3934.25,1978,3934.25,9,144,437.1388888888889
315,1,171.13,95,171.13,1,19,171.13
77,2,608.86,296,608.86,2,21,304.43
38,2,769.78,291,769.78,2,43,384.89
47,2,880.62,457,880.62,2,45,440.31
2,3,663.31,247,663.31,3,15,221.10333333333332
164,2,637.75,283,637.75,2,16,318.875
277,1,151.5,85,151.5,1,5,151.5
169,1,320.25,190,320.25,1,18,320.25
15,27,80489.21,54555,80489.21,27,124,2981.081851851852
25,9,1921.19,1442,1921.19,9,273,213.46555555555557
26,1,157.63,141,157.63,1,8,157.63
29,2,127.45,71,127.45,2,5,63.725
54,2,178.83,92,178.83,2,11,89.415
44,2,638.6999999999999,726,638.6999999999999,2,1,319.34999999999997
47,3,701.62,455,701.62,3,98,233.87333333333333
359,1,98.30000000000001,26,98.30000000000001,1,3,98.30000000000001
197,2,191.9,184,191.9,2,30,95.95
16,7,994.6,640,994.6,7,51,142.0857142857143
2,13,4091.16,2858,4091.16,13,136,314.70461538461535
59,13,4518.43,4653,4518.43,13,95,347.57153846153847
51,4,1110.83,692,1110.83,4,84,277.7075
254,2,664.16,433,664.16,2,50,332.08
36,22,29480.061,16826,29480.061,22,314,1340.0027727272727
36,4,533.41,396,533.41,4,64,133.3525
15,9,6026.14,2410,6026.14,9,182,669.5711111111111
4,13,3823.78,2543,3823.78,13,389,294.1369230769231
15,4,1217.45,379,1217.45,4,10,304.3625
37,2,621.5600000000001,344,621.5600000000001,2,69,310.78000000000003
2,18,7619.21,4400,7619.21,18,362,423.2894444444444
306,1,368.27,239,368.27,1,23,368.27
198,1,323.8,532,323.8,1,9,323.8
266,1,1248.48,792,1248.48,1,6,1248.48
2,9,3127.85,1360,3127.85,9,141,347.5388888888889
5,5,3006.08,1924,3006.08,5,123,601.216
4,8,2174.13,1327,2174.13,8,168,271.76625
12,2,605.79,280,605.79,2,107,302.895
2,11,4258.27,3579,4258.27,11,110,387.1154545454546
79,2,654.96,560,654.96,2,72,327.48
40,1,147.35,69,147.35,1,17,147.35
7,8,1052.14,476,1052.14,8,177,131.5175
19,2,705.14,378,705.14,2,68,352.57
28,3,1121.45,899,1121.45,3,132,373.81666666666666
284,1,170.3,124,170.3,1,40,170.3
39,3,3783.89,2097,3783.89,3,177,1261.2966666666666
165,1,259.68,112,259.68,1,12,259.68
29,9,3970.0,2708,3970.0,9,124,441.1111111111111
141,5,2956.56,1050,2956.56,5,116,591.312
213,1,417.6,288,417.6,1,1,417.6
172,1,463.43,219,463.43,1,25,463.43
31,1,226.91,110,226.91,1,30,226.91
261,1,173.06,81,173.06,1,11,173.06
128,13,2334.9700000000003,2557,2334.9700000000003,13,50,179.61307692307693
92,7,1999.02,1672,1999.02,7,71,285.57428571428574
19,24,11366.64,7240,11366.64,24,250,473.60999999999996
24,9,2121.43,1247,2121.43,9,39,235.71444444444444
227,2,4157.88,1910,4157.88,2,53,2078.94
8,1,207.5,54,207.5,1,9,207.5
8,29,65500.07,63551,65500.07,29,38,2258.6231034482757
103,4,1389.25,927,1389.25,4,125,347.3125
40,6,1072.97,601,1072.97,6,53,178.82833333333335
45,1,163.65,99,163.65,1,8,163.65
66,1,228.0,168,228.0,1,17,228.0
374,1,352.85,173,352.85,1,21,352.85
18,1,420.75,307,420.75,1,51,420.75
54,4,2481.2,2679,2481.2,4,75,620.3
19,6,1220.48,578,1220.48,6,72,203.41333333333333
114,3,755.51,215,755.51,3,54,251.83666666666667
8,5,1152.63,652,1152.63,5,133,230.526
93,5,1706.99,821,1706.99,5,138,341.398
59,3,3698.05,687,3698.05,3,54,1232.6833333333334
72,2,249.65,81,249.65,2,34,124.825
59,4,905.96,452,905.96,4,60,226.49
3,6,1361.23,580,1361.23,6,78,226.87166666666667
51,1,220.97,181,220.97,1,48,220.97
49,3,1069.56,408,1069.56,3,86,356.52
2,32,22554.22,14243,22554.22,32,243,704.819375
43,1,174.16,82,174.16,1,37,174.16
8,2,623.0,192,623.0,2,36,311.5
1,26,7732.37,3407,7732.37,26,556,297.39884615384614
72,1,391.95,163,391.95,1,25,391.95
12,4,784.73,470,784.73,4,137,196.1825
45,1,533.78,313,533.78,1,35,533.78
29,1,51.84,72,51.84,1,1,51.84
33,4,1017.53,472,1017.53,4,102,254.3825
40,3,1334.54,661,1334.54,3,261,444.84666666666664
19,8,2251.85,1097,2251.85,8,240,281.48125
19,3,513.08,280,513.08,3,83,171.02666666666667
16,5,856.1999999999999,653,856.1999999999999,5,151,171.23999999999998
1,3,2062.41,1214,2062.41,3,306,687.4699999999999
29,5,1802.02,898,1802.02,5,289,360.404
190,3,841.16,205,841.16,3,141,280.38666666666666
68,2,452.78000000000003,162,452.78000000000003,2,81,226.39000000000001
315,2,582.61,369,582.61,2,48,291.305
213,3,630.75,581,630.75,3,139,210.25
106,3,1002.29,655,1002.29,3,62,334.09666666666664
68,4,812.74,441,812.74,4,68,203.185
56,1,532.5,258,532.5,1,19,532.5
14,3,1912.65,1035,1912.65,3,90,637.5500000000001
5,16,5781.4400000000005,2254,5781.4400000000005,16,176,361.34000000000003
89,2,406.02,237,406.02,2,66,203.01
4,5,1200.15,743,1200.15,5,50,240.03000000000003
101,2,182.59,253,182.59,2,17,91.295
17,1,113.35,13,113.35,1,7,113.35
322,1,181.39,171,181.39,1,11,181.39
